variant,regime,cn,n_cycles,bit_exact,div_cols,worst_col,worst_cycle,max_rel_pct,max_abs_diff,struct_max_rel_pct,vol_max_rel_pct,density_bitexact,converges,signature,struct_max_abs,vol_max_abs
SN,thinbba,163922052010854,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TopHt,1976,1.961,172.0,1.961,1.38,false,false,structure_densephase,2.0,27.0
SN,thinbba,164246920010854,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2006,41.5,1260.0,3.39,41.5,false,true,structure_densephase,3.0,33.0
SN,thinbba,227631976010854,6,false,BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2028,4.763,288.0,1.887,4.763,true,true,threshold_crossing,1.0,10.0
SN,thinbba,163922465010854,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,CCF,1990,2.128,140.0,2.128,1.821,false,true,structure_densephase,2.0,12.0
SN,thinbba,164244705010854,6,false,BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2016,3.32,281.0,2.326,3.32,true,false,volume_persistent,1.0,37.0
SN,thinbba,220315299010854,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2030,2.842,321.0,2.344,2.842,false,false,structure_densephase,3.0,49.0
SN,thinbba,942043379290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,199193255020004,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,942059787290487,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2041,5.226,521.0,2.5,5.226,false,false,structure_densephase,6.0,57.0
SN,thinbba,163922831010854,6,false,CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,BdFt,1995,6.481,490.0,1.471,6.481,true,true,threshold_crossing,1.0,13.0
SN,thinbba,164088501010854,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2000,6.488,437.0,2.778,6.488,false,false,structure_densephase,2.0,31.0
SN,thinbba,164244020010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,220028645010854,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,QMD,2013,3.226,173.0,3.226,2.032,false,true,structure_densephase,2.0,29.0
SN,thinbba,942046901290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,QMD,2036,5.0,170.0,5.0,1.446,true,true,threshold_crossing,10.0,23.0
SN,thinbba,161242625010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,161246921010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,161525317010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,161805529010854,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,MCuFt,2005,3.175,33.0,2.439,3.175,false,false,structure_densephase,2.0,32.0
SN,thinbba,161808724010854,6,false,TPA|BA|SDI|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2010,4.427,326.0,1.282,4.427,true,true,threshold_crossing,2.0,35.0
SN,thinbba,161813633010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,1893390134290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,200269049010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,200273882010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,200501299010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,258566060010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,364272339489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,928403795290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,163198575010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,235095443010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,942035876290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,161246493010854,6,false,TPA|BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,1994,26.258,546.0,1.242,26.258,false,true,structure_densephase,3.0,20.0
SN,thinbba,161529306010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,175520679020004,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2032,4.632,347.0,1.98,4.632,false,false,structure_densephase,2.0,44.0
SN,thinbba,200272466010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,362877013489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,928392601290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,161244562010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,161809852010854,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2015,2.069,205.0,1.754,2.069,false,false,structure_densephase,2.0,29.0
SN,thinbba,200500427010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,712579947290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,199167891020004,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,164088970010854,6,false,TPA|BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2000,4.197,338.0,0.84,4.197,true,true,threshold_crossing,2.0,27.0
SN,thinbba,200545561010854,6,false,BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2025,16.715,541.0,2.703,16.715,false,false,structure_densephase,4.0,49.0
SN,thinbba,200501115010854,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2029,3.342,152.0,3.226,3.342,false,false,structure_densephase,3.0,10.0
SN,thinbba,160622905010854,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2006,26.887,154.0,4.511,26.887,false,true,structure_densephase,11.0,147.0
SN,thinbba,53406347020004,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2026,1.918,209.0,1.316,1.918,false,false,structure_densephase,2.0,29.0
SN,thinbba,256939726010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,218435613010854,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,MCuFt,2021,8.397,476.0,2.963,8.397,false,true,structure_densephase,8.0,48.0
SN,thinbba,300718143489998,6,false,TCuFt|MCuFt|SCuFt|BdFt,BdFt,2029,0.105,8.0,0.0,0.105,true,true,print_boundary,0.0,1.0
SN,thinbba,155776703010854,6,false,BA|CCF|TCuFt|MCuFt|SCuFt|BdFt,BdFt,1993,2.297,227.0,1.389,2.297,true,false,volume_persistent,1.0,22.0
SN,thinbba,156324877010854,6,false,BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2001,42.634,327.0,1.389,42.634,true,true,threshold_crossing,1.0,24.0
SN,thinbba,156492269010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,212631249020004,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,718980237290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,156499203010854,6,false,CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,TopHt,2018,6.897,92.0,6.897,1.238,false,false,structure_densephase,4.0,7.0
SN,thinbba,238711710010854,6,false,TPA|BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2018,1.417,119.0,1.02,1.417,true,false,volume_persistent,5.0,28.0
SN,thinbba,1262732969290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,156497700010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,930017990290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,158848925010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,159740253010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,238748058010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,253744498010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,156205297010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,156497831010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,429544481489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,157872834010854,6,false,TPA|BA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2005,16.601,395.0,7.692,16.601,false,true,structure_densephase,13.0,22.0
SN,thinbba,204664555010854,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BA,2026,2.985,261.0,2.985,2.802,false,false,structure_densephase,14.0,86.0
SN,thinbba,205286903010854,6,false,TPA|BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2018,3.899,187.0,1.053,3.899,true,false,volume_persistent,6.0,36.0
SN,thinbba,205295089010854,6,false,TPA|BA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2019,1.272,126.0,1.149,1.272,true,false,volume_persistent,2.0,6.0
SN,thinbba,238012051020004,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2028,66.456,1365.0,3.794,66.456,false,true,structure_densephase,14.0,136.0
SN,thinbba,238930920010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,156210091010854,6,false,BA|SDI|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2003,3.539,277.0,2.899,3.539,false,false,structure_densephase,2.0,29.0
SN,thinbba,156505251010854,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2008,15.254,345.0,3.922,15.254,false,true,structure_densephase,2.0,42.0
SN,thinbba,538522888126144,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2032,3.61,162.0,3.101,3.61,false,false,structure_densephase,7.0,31.0
SN,thinbba,156497975010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,258597347489998,6,false,SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2034,1.598,176.0,1.149,1.598,true,true,threshold_crossing,1.0,16.0
SN,thinbba,219614526020004,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,218436473010854,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,QMD,2026,2.083,203.0,2.083,1.799,false,false,structure_densephase,3.0,7.0
SN,thinbba,481046193489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,733728926290487,6,false,TPA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2044,1.171,154.0,0.885,1.171,true,false,volume_persistent,1.0,13.0
SN,thinbba,204712574010854,6,false,TPA|BA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2017,47.475,516.0,2.0,47.475,false,true,structure_densephase,8.0,42.0
SN,thinbba,481051187489998,6,false,BA|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2026,2.46,77.0,2.041,2.46,true,false,volume_persistent,1.0,8.0
SN,thinbba,657529287126144,6,false,BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,MCuFt,2044,2.275,261.0,1.818,2.275,false,false,structure_densephase,2.0,55.0
SN,thinbba,209269607010854,6,false,TPA|BA|TCuFt,BA,2022,1.408,3.0,1.408,0.168,true,true,print_boundary,1.0,3.0
SN,thinbba,157578309010854,6,false,BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,1991,2.62,211.0,1.639,2.62,true,false,volume_persistent,1.0,27.0
SN,thinbba,157578398010854,6,false,SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,CCF,1997,1.342,140.0,1.342,1.038,false,false,structure_densephase,2.0,21.0
SN,thinbba,205287748010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,357499541489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,1276009901290487,6,false,TPA|BA|SDI|CCF|TopHt|TCuFt|MCuFt,MCuFt,2042,2.422,24.0,1.923,2.422,true,false,volume_persistent,1.0,23.0
SN,thinbba,992714868290487,6,false,SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2036,3.884,179.0,1.361,3.884,false,true,structure_densephase,2.0,15.0
SN,thinbba,259566198010854,6,false,BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2036,2.335,322.0,1.176,2.335,true,false,volume_persistent,1.0,39.0
SN,thinbba,204758115010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,438919423489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,159202163010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,1898120202290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,238923472010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,257114088010854,6,false,TPA|BA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2031,1.853,116.0,1.724,1.853,true,false,volume_persistent,1.0,14.0
SN,thinbba,1276056569290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,159196444010854,6,false,BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2006,4.004,347.0,2.778,4.004,false,false,structure_densephase,3.0,63.0
SN,thinbba,159734287010854,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2008,10.545,240.0,1.818,10.545,true,true,threshold_crossing,1.0,6.0
SN,thinbba,1738033968290487,6,false,TPA|BA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2048,7.982,174.0,2.899,7.982,false,false,structure_densephase,2.0,16.0
SN,thinbba,238586215010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,238920811010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,238932211010854,6,false,BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2021,3.96,488.0,3.571,3.96,false,false,structure_densephase,6.0,72.0
SN,thinbba,603818784126144,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,CCF,2042,2.256,87.0,2.256,0.864,false,false,structure_densephase,9.0,13.0
SN,thinbba,155774884010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,156326539010854,6,false,BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2012,2.5,200.0,1.639,2.5,true,false,volume_persistent,1.0,35.0
SN,thinbba,1683707296290487,6,false,TPA|BA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2049,51.934,358.0,3.571,51.934,false,false,structure_densephase,12.0,101.0
SN,thinbba,259570091010854,6,false,BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2036,1.78,200.0,1.695,1.78,true,false,volume_persistent,1.0,33.0
SN,thinbba,161247202010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,161812195010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,1263768862290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,162759640010854,6,false,BA|TCuFt|MCuFt|SCuFt|BdFt,BA,1998,2.083,62.0,2.083,0.472,true,true,print_boundary,1.0,9.0
SN,thinbba,210999779010854,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2026,3.174,280.0,1.754,3.174,true,false,volume_persistent,1.0,44.0
SN,thinbba,163197321010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,162563849010854,6,false,BA|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,QMD,1983,3.03,58.0,3.03,0.489,true,true,print_boundary,1.0,8.0
SN,thinbba,162758571010854,6,false,BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,SDI,1997,2.083,161.0,2.083,1.762,false,false,structure_densephase,2.0,30.0
SN,thinbba,162994922010854,6,false,SCuFt,SCuFt,2001,0.067,1.0,0.0,0.067,true,true,print_boundary,0.0,0.0
SN,thinbba,163193842010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,163198507010854,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2017,3.118,424.0,2.041,3.118,false,false,structure_densephase,4.0,53.0
SN,thinbba,210892955010854,6,false,BA|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,CCF,2028,1.869,151.0,1.869,1.736,false,false,structure_densephase,2.0,32.0
SN,thinbba,256939091010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,1738033415290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,238869020010854,6,false,BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2018,3.109,225.0,2.381,3.109,false,true,structure_densephase,4.0,14.0
SN,thinbba,338717088489998,6,false,TPA|BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2039,1.958,414.0,1.031,1.958,false,false,structure_densephase,3.0,55.0
SN,thinbba,205008250010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,161242007010854,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,1998,6.955,502.0,2.273,6.955,false,false,structure_densephase,2.0,35.0
SN,thinbba,161524712010854,6,false,BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,BA,2008,2.041,244.0,2.041,1.934,false,false,structure_densephase,3.0,43.0
SN,thinbba,175531939020004,6,false,BA|SDI|CCF|TCuFt,BA,2032,1.818,3.0,1.818,0.28,true,true,print_boundary,1.0,3.0
SN,thinbba,200272048010854,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2013,20.968,208.0,7.843,20.968,false,true,structure_densephase,15.0,103.0
SN,thinbba,250221385010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,712544424290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,162562231010854,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,MCuFt,1987,5.795,264.0,3.797,5.795,false,false,structure_densephase,4.0,75.0
SN,thinbba,162757674010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,162760506010854,6,false,BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,QMD,1992,2.857,321.0,2.857,2.607,false,false,structure_densephase,2.0,47.0
SN,thinbba,162995530010854,6,false,BA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2001,1.743,199.0,1.724,1.743,true,false,volume_persistent,1.0,27.0
SN,thinbba,163193085010854,6,false,CCF|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2007,3.024,251.0,0.826,3.024,true,true,threshold_crossing,1.0,9.0
SN,thinbba,163198464010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,210998104010854,6,false,BA|SDI|CCF|TCuFt|BdFt,BA,2026,1.538,4.0,1.538,0.299,true,false,print_boundary,1.0,4.0
SN,thinbba,461442492489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,1276054588290487,6,false,CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2047,2.084,139.0,1.818,2.084,true,false,volume_persistent,1.0,4.0
SN,thinbba,159199380010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,159744352010854,6,false,BA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2008,6.431,369.0,1.562,6.431,true,true,threshold_crossing,1.0,14.0
SN,thinbba,238712090010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,238927121010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,811217563290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,159744376010854,6,false,SDI|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2008,0.838,69.0,0.746,0.838,true,false,print_boundary,1.0,6.0
SN,thinbba,156492031010854,6,false,TPA|BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2014,6.521,301.0,0.833,6.521,true,true,threshold_crossing,4.0,52.0
SN,thinbba,159202297010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,238476668010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,252317456010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,259315980489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,162760249010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,162996376010854,6,false,BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,SDI,1996,1.818,96.0,1.818,0.764,false,false,structure_densephase,2.0,18.0
SN,thinbba,210811652010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,211016406010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,461441497489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,158851606010854,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,1991,41.966,760.0,12.048,41.966,false,true,structure_densephase,13.0,203.0
SN,thinbba,159733465010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,1898157554290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,238868743010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,251126956489998,6,false,TPA|SDI|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2027,1.492,234.0,1.111,1.492,true,false,volume_persistent,1.0,12.0
SN,thinbba,992761095290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,1889007458290487,6,false,TPA|BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,MCuFt,2049,1.178,25.0,0.719,1.178,true,false,volume_persistent,3.0,18.0
SN,thinbba,162758064010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,1262725280290487,6,false,BA|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BA,2047,1.786,62.0,1.786,1.395,true,false,volume_persistent,1.0,6.0
SN,thinbba,156204123010854,6,false,CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,TopHt,1980,5.882,76.0,5.882,4.719,false,true,structure_densephase,3.0,10.0
SN,thinbba,156326222010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,156334661010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,156496648010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,205008618010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,238561147489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,538522003126144,6,false,TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2041,0.11,2.0,0.0,0.11,true,false,print_boundary,0.0,1.0
SN,thinbba,156330497010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,930021828290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,155775361010854,6,false,CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,CCF,1995,5.556,44.0,5.556,2.34,true,false,volume_persistent,1.0,2.0
SN,thinbba,156204787010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,156208898010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,156327951010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,156331537010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,thinbba,156494707010854,6,false,SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,TopHt,2015,2.083,22.0,2.083,0.783,true,false,print_boundary,1.0,15.0
